epoch,global_step,train_loss
0,372,0.32832534719088763
1,745,0.07546580121440478
2,1118,0.04363278616669191
3,1491,0.032123363814029554
4,1864,0.02678042032254046
5,2237,0.023722753193399223
6,2610,0.021185941310055134
7,2983,0.019050430701221602
8,3356,0.018133686825473252
9,3729,0.017359782377352823
10,4102,0.016200940002345208
11,4475,0.015444935768862671
12,4848,0.014934978577690374
13,5221,0.014580269791085981
14,5594,0.014032518760808032
15,5967,0.0135373982660792
16,6340,0.013941405777976756
17,6713,0.01354412114417465
18,7086,0.012378578686003072
19,7459,0.011737215068021504
20,7832,0.012150830302097843
21,8205,0.012007785412974795
22,8578,0.011990549141446243
23,8951,0.011387551554176588
24,9324,0.011520755730679224
25,9697,0.010983492230282393
26,10070,0.010721493504901513
27,10443,0.010247752940576853
28,10816,0.01041937312710501
29,11189,0.010058562090275834
30,11562,0.010332113648727336
31,11935,0.009865997191868103
32,12308,0.009937768578579295
33,12681,0.010240291672241912
34,13054,0.00938346369401739
35,13427,0.009330184850592076
36,13800,0.008727282806282148
37,14173,0.008581045000057358
38,14546,0.009180762263229642
39,14919,0.008412428180270156
40,15292,0.00875053246288333
41,15665,0.008152927685249348
42,16038,0.008651770942222737
43,16411,0.008776650770290209
44,16784,0.008000562415051277
45,17157,0.008066575578476325
46,17530,0.0077216586468856156
47,17903,0.00795833646487095
48,18276,0.00780012104510462
49,18649,0.007819440421191402
50,19022,0.0076919931746100454
51,19395,0.007934857981938659
52,19768,0.007768097857322953
53,20141,0.007549001099966247
54,20514,0.007516519862524267
55,20887,0.007250150115086869
56,21260,0.007108604720226881
57,21633,0.00709687336160734
58,22006,0.0074812409252018215
59,22379,0.00686435222728103
60,22752,0.006905935083618313
61,23125,0.007060065372390099
62,23498,0.006817701584771875
63,23871,0.007157763743388589
64,24244,0.006886865462403714
65,24617,0.006492331061617099
66,24990,0.006821955241457667
67,25363,0.0066826451212747
68,25736,0.006300198310616629
69,26109,0.006805729635319505
70,26482,0.006585836311897148
71,26855,0.006381691392291407
72,27228,0.006451069657009185
73,27601,0.006457764280200924
74,27974,0.006201927888459319
75,28347,0.0063500781780753
76,28720,0.006140084096402849
77,29093,0.00594842027630607
78,29466,0.005854389574079108
79,29839,0.006126616130166016
80,30212,0.005887463022193225
81,30585,0.005991314660792736
82,30958,0.00595349523902998
83,31331,0.006162756575201576
84,31704,0.005835943418397661
85,32077,0.005723252100370645
86,32450,0.005791404978659293
87,32823,0.00569691246527749
88,33196,0.005668917006685651
89,33569,0.005533372534528854
90,33942,0.005544746239687099
91,34315,0.005800571811357988
92,34688,0.005879121824434831
93,35061,0.005583497905359671
94,35434,0.005488477640438216
95,35807,0.005721940210178974
96,36180,0.005465474706292952
97,36553,0.005254839950842888
98,36926,0.005430444950817138
99,37299,0.005515420118074654
100,37672,0.005254570210612212
101,38045,0.005358928682197674
102,38418,0.0052130559669063496
103,38791,0.004999772138049671
104,39164,0.005172869907167738
105,39537,0.0050377948253338125
106,39910,0.005248123802988723
107,40283,0.005260168882486368
108,40656,0.004920121050132663
109,41029,0.005184525418552213
110,41402,0.004781790965314126
111,41775,0.004958829426783419
112,42148,0.005293308777844498
113,42521,0.004922063883591254
114,42894,0.0047422439545323075
115,43267,0.004778708580034928
116,43640,0.004663011248925097
117,44013,0.004954338920160369
118,44386,0.004999402638939247
119,44759,0.004706076784533806
120,45132,0.00526022064579456
121,45505,0.0047088565926589375
122,45878,0.004676086624619868
123,46251,0.004481387698533508
124,46624,0.00503683936109282
125,46997,0.004565966897331997
126,47370,0.0044996442464267684
127,47743,0.004789500685169015
128,48116,0.004493169773347556
129,48489,0.004446386175177712
130,48862,0.0046163614475400495
131,49235,0.0045374602241062085
132,49608,0.004271491127957568
133,49981,0.0044409828032704
134,50354,0.004616544130021062
135,50727,0.004099817127276501
136,51100,0.0043676395931133835
137,51473,0.004541839995726084
138,51846,0.0041921051342699465
139,52219,0.004351417226629487
140,52592,0.004342162890494589
141,52965,0.004433493595570326
142,53338,0.004419956533250776
143,53711,0.004209704330720347
144,54084,0.004117705975347086
145,54457,0.004047053860782598
146,54830,0.004318987813980466
147,55203,0.004079097941525321
148,55576,0.004012421076872634
149,55949,0.004044290932567026
150,56322,0.0042776845123409105
151,56695,0.004047418895849194
152,57068,0.004047978448434346
153,57441,0.0040643052176145425
154,57814,0.004060868066161291
155,58187,0.003983709800129522
156,58560,0.0038794785963955658
157,58933,0.004135288172975762
158,59306,0.004013344414854277
159,59679,0.0039792656037087575
160,60052,0.0037916933096465892
161,60425,0.0038337096722981328
162,60798,0.004010237624491727
163,61171,0.003952520813333525
164,61544,0.0037234808526179146
165,61917,0.004582668765105966
166,62290,0.0038514833856154304
167,62663,0.003834633118580358
168,63036,0.003824740426674805
169,63409,0.0037945855640489157
170,63782,0.003743495050275913
171,64155,0.003678782932939702
172,64528,0.003699230197155424
173,64901,0.0039181744211026276
174,65274,0.003599311435787412
175,65647,0.0036856259191883154
176,66020,0.0036966413827225985
177,66393,0.003747559780811756
178,66766,0.0036914251244130067
179,67139,0.003416857354613845
180,67512,0.0036838522428102372
181,67885,0.003516048469815413
182,68258,0.003562662115660134
183,68631,0.0036411323155783335
184,69004,0.003508595738500037
185,69377,0.0037419727170745027
186,69750,0.003560635455679298
187,70123,0.0034254896947639637
188,70496,0.0035524993030673978
189,70869,0.0034998460384410364
190,71242,0.003499210215405868
191,71615,0.0035529375268550886
192,71988,0.003369300823156839
193,72361,0.0034699798867495945
194,72734,0.0033294537283190535
195,73107,0.003335286147490483
196,73480,0.0032082993915459345
197,73853,0.0035536437964531274
198,74226,0.0033846676312811455
199,74599,0.0032512781933704067
200,74972,0.003346487091374821
201,75345,0.0032410816605959398
202,75718,0.0031746686011772532
203,76091,0.003419416333641108
204,76464,0.0033408382360701106
205,76837,0.00321288009928839
206,77210,0.003048887826819422
207,77583,0.0031179324385145774
208,77956,0.0033255413564136777
209,78329,0.003059293098508033
210,78702,0.0030963525938209717
211,79075,0.0033335525339004903
212,79448,0.003077363340064244
213,79821,0.003344092961280899
214,80194,0.00317310652603213
215,80567,0.003054772191880715
216,80940,0.0030273510272372465
217,81313,0.003022743316445919
218,81686,0.0032747965112538266
219,82059,0.003099806402028406
220,82432,0.0030283354629759974
221,82805,0.0030061693689798384
222,83178,0.0029544968469487876
223,83551,0.002978914625500766
224,83924,0.0029757798108804084
225,84297,0.002973181287940322
226,84670,0.0029342278423681654
227,85043,0.0028961093454302135
228,85416,0.002899160174042456
229,85789,0.0028063039443313315
230,86162,0.0027696458134680345
231,86535,0.0028513768029613945
232,86908,0.0026934218822963455
233,87281,0.0028136086471668435
234,87654,0.0027322157719309862
235,88027,0.002903114636016675
236,88400,0.0027344319240649507
237,88773,0.0027486287224688256
238,89146,0.002800199595665754
239,89519,0.0028027327432878935
240,89892,0.002711834814511839
241,90265,0.0026947719050601283
242,90638,0.002827857897383468
243,91011,0.0026552562399620025
244,91384,0.0027759144383535067
245,91757,0.0026812998028022633
246,92130,0.0027280588549731585
247,92503,0.0026876334451768178
248,92876,0.002624333454433319
249,93249,0.00263962329143094
250,93622,0.0026271440906153027
251,93995,0.002677763827537104
252,94368,0.002465935154311139
253,94741,0.0025533737771427784
254,95114,0.0026475880153030255
255,95487,0.002465860480436401
256,95860,0.002519918254410583
257,96233,0.002452055749641956
258,96606,0.0024224850350688773
259,96979,0.0025333998676129784
260,97352,0.0025676868813194775
261,97725,0.002436598539870512
262,98098,0.0025150832144578486
263,98471,0.0024099977430762677
264,98844,0.002417104040652054
265,99217,0.0024688539117694542
266,99590,0.002423109566129934
267,99963,0.0023900620627152077
268,100336,0.0024230575520450366
269,100709,0.0023297173462323746
270,101082,0.0022689045201512627
271,101455,0.002365691290048498
272,101828,0.0023755441175089603
273,102201,0.002331197603721791
274,102574,0.0022412887956989535
275,102947,0.0023701014521534257
276,103320,0.0024317606610068728
277,103693,0.0022727462941226385
278,104066,0.002227440166496859
279,104439,0.0021019137248174656
280,104812,0.0022720737072536796
281,105185,0.002327423820667838
282,105558,0.0022279626556270162
283,105931,0.002194289992570917
284,106304,0.002256207628613812
285,106677,0.002251488275060695
286,107050,0.002323124904950816
287,107423,0.0022852345834481194
288,107796,0.0021629046922457223
289,108169,0.0021830059679402362
290,108542,0.002177502281761581
291,108915,0.002229787815042619
292,109288,0.002178332103674123
293,109661,0.0021300576174701625
294,110034,0.0021386743919866473
295,110407,0.0020542560496689607
296,110780,0.002089409365183886
297,111153,0.002030422443826121
298,111526,0.002076652403340373
299,111899,0.0019610632482813745
300,112272,0.0019805817363906064
301,112645,0.002098377949455828
302,113018,0.0019574642979450045
303,113391,0.0019564194866610895
304,113764,0.002013754411868941
305,114137,0.002077562991191381
306,114510,0.0019651169432377087
307,114883,0.0019361400145328238
308,115256,0.001996313574509795
309,115629,0.0019614848711037255
310,116002,0.0019569381273753603
311,116375,0.0019433550335636648
312,116748,0.001986444066887242
313,117121,0.0019135650115626947
314,117494,0.0020176319404812304
315,117867,0.001816847424513483
316,118240,0.0019251920622879585
317,118613,0.0018481489395923744
318,118986,0.0018741159915053923
319,119359,0.0018601910806955125
320,119732,0.0018113312057416696
321,120105,0.0018372587497120139
322,120478,0.001835261746222308
323,120851,0.0018263755478720174
324,121224,0.001856999435969541
325,121597,0.0017346265430383675
326,121970,0.0017691354696288077
327,122343,0.00179243948539699
328,122716,0.0017758184541753386
329,123089,0.0017313215076041985
330,123462,0.0017364220923885214
331,123835,0.0017666015593770731
332,124208,0.0017110349451430172
333,124581,0.0017537783615068899
334,124954,0.0016717104066941069
335,125327,0.0017311791794177335
336,125700,0.001602163263683984
337,126073,0.0016909493486104838
338,126446,0.0016372966402660976
339,126819,0.0016400902099775066
340,127192,0.0016974948479883852
341,127565,0.001606518143882236
342,127938,0.0016904398491518727
343,128311,0.0016153007152742498
344,128684,0.0017139324774820828
345,129057,0.0016133336954401811
346,129430,0.001624867625065752
347,129803,0.0016856212353854423
348,130176,0.0015435427430881082
349,130549,0.0015376173939815555
350,130922,0.0015747635742342325
351,131295,0.001605879322138188
352,131668,0.0015379603415816253
353,132041,0.0015041781718522465
354,132414,0.0015494300520057533
355,132787,0.0015789256772917792
356,133160,0.0014693474266135032
357,133533,0.0015036447610220455
358,133906,0.001499988727618618
359,134279,0.0015197296268880946
360,134652,0.001539096271652908
361,135025,0.0014631911141120006
362,135398,0.0015085453385875458
363,135771,0.0014857326957413391
364,136144,0.0015440641937655055
365,136517,0.0014153035672352806
366,136890,0.001483333310884506
367,137263,0.001418250512494643
368,137636,0.0014261419901011971
369,138009,0.001439713500159226
370,138382,0.0014132829528924918
371,138755,0.0014241872779493178
372,139128,0.0014781515193908368
373,139501,0.0013831528504478967
374,139874,0.001408586488058541
375,140247,0.0013440759575847117
376,140620,0.0014465490031341994
377,140993,0.0013331750970541052
378,141366,0.0013233978204846124
379,141739,0.0014121897672970927
380,142112,0.0013808437804728945
381,142485,0.00133317178335283
382,142858,0.0013303376776625056
383,143231,0.0013966952632296825
384,143604,0.001331634039946285
385,143977,0.0013576897791893927
